Superstrate_thickness,Frequency10,Frequency01
280,2.529614016,3.26756376
280,2.52961416,3.267565056
280,2.529605429,3.267566469
280,2.529609816,3.267558146
280,2.52960561,3.267557185
280,2.529607257,3.267561539
280,2.529609514,3.267560664
280,2.529611062,3.267562253
280,2.529612202,3.267558585
280,2.52960689,3.267558903
280,2.529609528,3.267565299
280,2.52960503,3.267559906
280,2.529611155,3.267566529
280,2.52960864,3.267559034
280,2.529608112,3.267561086
280,2.529612704,3.267560026
280,2.529610837,3.267565152
280,2.529611071,3.267557013
280,2.529606197,3.267562571
280,2.529605463,3.267564578
280,2.529612778,3.267561695
280,2.529609369,3.267560815
280,2.529614001,3.267558776
280,2.529611862,3.267560964
280,2.529613062,3.267559511
280,2.529610081,3.267558014
280,2.529610391,3.267563898
280,2.529612256,3.267565624
280,2.529609465,3.267562118
280,2.529613422,3.267556717
280,2.529611145,3.267563355
280,2.529610909,3.267565395
280,2.52960562,3.267557897
280,2.529613762,3.267561481
280,2.529607696,3.26755959
280,2.529607962,3.267561111
280,2.529611552,3.267564768
280,2.529611308,3.267563138
280,2.529605242,3.267557773
280,2.529605688,3.267560551
280,2.529611707,3.26756066
280,2.529607276,3.267562386
280,2.529614658,3.267564818
280,2.529610564,3.267563427
280,2.529609571,3.267566233
280,2.529614168,3.267558144
280,2.529609611,3.267558828
280,2.529611716,3.26756488
280,2.529610341,3.267564161
280,2.529606933,3.267562531
280,2.529609971,3.267560074
280,2.52961365,3.26756088
280,2.529614423,3.267563539
280,2.529611513,3.267561523
280,2.529606081,3.267562672
280,2.529607883,3.267563656
280,2.529613291,3.267560904
280,2.529611711,3.26756112
280,2.529614728,3.267558454
280,2.529610698,3.26755915
280,2.529605033,3.267557023
280,2.529612384,3.267559436
280,2.52961159,3.267565051
280,2.52960733,3.267565965
280,2.529613031,3.267562155
280,2.529608253,3.267566332
280,2.529612096,3.267565674
280,2.52961456,3.267560481
280,2.529609424,3.267563654
280,2.52960976,3.267561611
280,2.529610055,3.267558338
280,2.529605149,3.267558813
280,2.529606925,3.26755906
280,2.529606928,3.267557237
280,2.529604982,3.26756234
280,2.529613217,3.267564404
280,2.529607228,3.267557834
280,2.529607491,3.267556873
280,2.529613567,3.267565472
280,2.529607819,3.267565612
280,2.529613593,3.267559748
280,2.529608121,3.267557181
280,2.529609109,3.267561778
280,2.529613716,3.267557992
280,2.52961129,3.267561285
280,2.529612137,3.267564736
280,2.529611724,3.26756576
280,2.529614195,3.267563851
280,2.529609143,3.267558463
280,2.529609663,3.26755798
280,2.529610041,3.267558795
280,2.529605851,3.267565517
280,2.529612288,3.267565003
280,2.529614699,3.267562802
280,2.529606779,3.267560825
280,2.529610807,3.267556757
280,2.529607052,3.267557302
280,2.529614625,3.267561773
280,2.529606723,3.267561528
280,2.52960952,3.267565463
280,2.529608168,3.267564666
280,2.529608757,3.267565252
280,2.529612751,3.26755715
280,2.529605043,3.267556755
280,2.529609796,3.267558327
280,2.529611847,3.26756227
280,2.529605668,3.267557306
280,2.529608539,3.267561494
280,2.529606921,3.267564662
280,2.529612097,3.267559736
280,2.529613293,3.267560244
280,2.529614791,3.267562808
280,2.52961146,3.267560096
280,2.529612542,3.267565064
280,2.529614807,3.267564655
280,2.529613939,3.267559632
280,2.529613729,3.267562549
280,2.529614373,3.26755685
280,2.529608085,3.267561046
280,2.529611062,3.267564342
280,2.529607223,3.267558966
280,2.52961073,3.267562128
280,2.529612513,3.267560639
280,2.529609277,3.267558852
280,2.529609392,3.267561149
280,2.529608838,3.26755953
280,2.529613292,3.2675629
280,2.529610977,3.267558237
280,2.529610341,3.267561904
280,2.529614426,3.267559192
280,2.529609446,3.267560723
280,2.52960784,3.267558835
280,2.529606903,3.267562592
280,2.52960511,3.267561546
280,2.529611498,3.267565054
280,2.529609002,3.267564919
280,2.529614849,3.26756099
280,2.529614604,3.267557064
280,2.529609596,3.267563411
280,2.52961247,3.267563517
280,2.529611519,3.267559317
280,2.529607058,3.26755886
280,2.529611053,3.267562308
280,2.529607965,3.2675604
280,2.529611571,3.267562345
280,2.529614496,3.267558715
280,2.529613361,3.267557559
280,2.529607917,3.267564583
280,2.529614193,3.26755949
280,2.529611521,3.267556652
280,2.529612541,3.267559393
280,2.52960902,3.267558215
280,2.529612446,3.267561108
280,2.529613757,3.267564282
280,2.529613053,3.267559275
280,2.529611221,3.267559419
280,2.529606675,3.267562514
280,2.529610105,3.267565124
280,2.529607325,3.267561683
280,2.529607687,3.267560208
280,2.529609717,3.267558683
280,2.529608666,3.26755698
280,2.529605369,3.267558321
280,2.529611606,3.267565608
280,2.529610311,3.267556769
280,2.529611424,3.267558222
280,2.529608314,3.267560408
280,2.529606316,3.267561134
280,2.529611924,3.267565028
280,2.529611605,3.267561577
280,2.529613775,3.267559901
280,2.529608309,3.26755844
280,2.529609711,3.267562686
280,2.529611391,3.267564102
280,2.529610221,3.267565303
280,2.529613532,3.267562662
280,2.529609733,3.267559529
280,2.529606677,3.267557295
280,2.5296108,3.267563096
280,2.529611739,3.267559032
280,2.529613485,3.267566432
280,2.529607438,3.26755739
280,2.529612744,3.267563028
280,2.529606378,3.267558628
280,2.529611509,3.26755873
280,2.52960634,3.267559094
280,2.529613521,3.267561245
280,2.529611258,3.267562604
280,2.529613713,3.267557115
280,2.529613584,3.267557647
280,2.529613952,3.267557062
280,2.529609232,3.26755962
280,2.529607811,3.267561349
280,2.529612302,3.267558659
280,2.529612837,3.267559362
280,2.529610504,3.267559638
280,2.529610599,3.267565734
280,2.529610944,3.2675629
280,2.529610916,3.267563356
280,2.529614564,3.267559754
280,2.529605473,3.267566467
280,2.52961125,3.267562306
280,2.529610858,3.267561988
280,2.529606931,3.267566558
280,2.529614377,3.267560408
280,2.529609466,3.267562909
280,2.529609048,3.267564926
280,2.529614582,3.267563116
280,2.529605639,3.267560378
280,2.529614066,3.26756283
280,2.529611589,3.267565589
280,2.5296148,3.267565935
280,2.529612464,3.267560776
280,2.529606856,3.267565963
280,2.529614367,3.267565306
280,2.529609127,3.267564306
280,2.529612748,3.267565968
280,2.529604972,3.26755934
280,2.52960653,3.267559453
280,2.529614375,3.267562762
280,2.529614536,3.267558071
280,2.529612264,3.267565894
280,2.529611111,3.267562165
280,2.529610956,3.267560085
280,2.5296116,3.267565103
280,2.529610153,3.267564137
280,2.529613523,3.26756442
280,2.529608471,3.267563452
280,2.529605243,3.2675642
280,2.52961407,3.267563564
280,2.529605527,3.267561228
280,2.529607552,3.267565398
280,2.529609243,3.267565712
280,2.529611855,3.26756548
280,2.529609186,3.267557863
280,2.529614676,3.267564315
280,2.529606907,3.267565696
280,2.529611498,3.267559755
280,2.529609822,3.267562009
280,2.529610014,3.267566027
280,2.529607527,3.267566115
280,2.52960602,3.267558341
280,2.529611448,3.267560899
280,2.52960608,3.267556942
280,2.529607924,3.26756033
280,2.529614056,3.267563414
280,2.529605839,3.267561441
280,2.529607364,3.267564053
280,2.529610535,3.267558028
280,2.529606583,3.267566273
280,2.529612368,3.267559419
280,2.529609548,3.267565869
280,2.529609991,3.267559662
280,2.529609349,3.26756037
280,2.529608533,3.267564404
280,2.529605354,3.267563268
280,2.529614658,3.267560978
280,2.52960991,3.267564629
280,2.529606901,3.267566174
280,2.529614593,3.267560662
280,2.529609846,3.267562172
280,2.529611324,3.267561257
280,2.529610808,3.267560327
280,2.529607486,3.267557922
280,2.529610681,3.267558468
280,2.529607126,3.26756189
280,2.529612674,3.267563397
280,2.529610605,3.267564567
280,2.529605167,3.267561163
280,2.529607955,3.267561682
280,2.529606318,3.267560041
280,2.529610112,3.267562711
280,2.52961102,3.267561686
280,2.529612303,3.267559566
280,2.529613423,3.267559387
280,2.529611702,3.267564595
280,2.529611576,3.267561756
280,2.529610465,3.267562578
280,2.529605511,3.267556935
280,2.529610868,3.267561298
280,2.529607863,3.267565959
280,2.529614318,3.267564932
280,2.529607677,3.267558117
280,2.529608685,3.26756416
280,2.529611664,3.267560643
280,2.529609205,3.267565228
280,2.529611576,3.267561993
280,2.529605273,3.267559168
280,2.529606769,3.267562996
280,2.529614247,3.267558926
280,2.529611683,3.267556997
280,2.529605931,3.267557854
280,2.529614881,3.267563627
280,2.529612858,3.267566198
280,2.529613893,3.267565102
280,2.529608154,3.267561184
280,2.529607578,3.267563949
280,2.529611492,3.26755873
280,2.529605509,3.26755705
280,2.529610205,3.267560224
280,2.529607096,3.267561198
280,2.529610305,3.267566518
280,2.52960696,3.267562745
280,2.529606871,3.267558076
280,2.529608759,3.2675604
280,2.529611866,3.267561984
280,2.52961269,3.267559524
280,2.529607131,3.26756126
280,2.529608423,3.267565367
280,2.529605298,3.267562396
280,2.529611311,3.267564084
280,2.529609489,3.267563941
280,2.529612546,3.267559448
280,2.529613595,3.267565939
280,2.529612629,3.267564459
280,2.529608176,3.267562641
280,2.529606254,3.267558989
280,2.529608124,3.267563637
280,2.529612764,3.26755949
280,2.52960601,3.267563535
280,2.529606595,3.267563502
280,2.529610666,3.267559928
280,2.529612115,3.267556793
280,2.529612259,3.267558852
280,2.529613595,3.267557625
280,2.52960864,3.267563985
280,2.529612324,3.267562066
280,2.529614831,3.267566389
280,2.529606705,3.267558285
280,2.529607157,3.267558177
280,2.529607481,3.267560152
280,2.529614569,3.267558181
280,2.529606414,3.267565887
280,2.52960758,3.267562846
280,2.529609648,3.267564765
280,2.529609656,3.267560176
280,2.5296066,3.267561979
280,2.529613152,3.267562278
280,2.529610997,3.267562241
280,2.529612127,3.267559713
280,2.529608475,3.267559687
280,2.529613251,3.267560047
280,2.529609297,3.267559625
280,2.529609865,3.267561376
280,2.529605202,3.267559026
280,2.529608565,3.267565917
280,2.529607825,3.26756468
280,2.529609629,3.267561437
280,2.529608937,3.267561541
280,2.529608186,3.267561094
280,2.529605716,3.267563951
280,2.529612301,3.267563478
280,2.529608604,3.2675587
280,2.529612105,3.267561656
280,2.529612656,3.267558784
280,2.529609282,3.267558331
280,2.529606835,3.267559962
280,2.529611175,3.267559441
280,2.52961226,3.267562181
280,2.529614123,3.26755905
280,2.52960871,3.267563955
280,2.529609576,3.267557111
280,2.529605959,3.267564126
280,2.529606755,3.267563104
280,2.529611743,3.267561759
280,2.529605962,3.267559257
280,2.529608865,3.267560013
280,2.529607907,3.267564116
280,2.529607154,3.267557335
280,2.529614376,3.267564399
280,2.529610043,3.267561088
280,2.529605275,3.267561516
280,2.529612818,3.267560106
280,2.529613824,3.267563638
280,2.529607605,3.267565541
280,2.529610431,3.267564395
280,2.529607075,3.267564169
280,2.529611204,3.267558375
280,2.529608953,3.267559071
280,2.529614495,3.267566271
280,2.52961311,3.267566054
280,2.529609992,3.267564193
280,2.5296104,3.26756217
280,2.529611256,3.267557862
280,2.529613553,3.267559681
280,2.529608366,3.267563586
280,2.529612012,3.267560035
280,2.529612439,3.267559782
280,2.529610807,3.267562484
280,2.529608492,3.267564537
280,2.529607698,3.267558486
280,2.529608386,3.267556927
280,2.529611169,3.267558711
280,2.529609746,3.267558407
280,2.529613003,3.267557731
280,2.529609981,3.26756558
280,2.529611412,3.267561787
280,2.529613159,3.267562749
280,2.529610952,3.267559932
280,2.529608006,3.267563888
280,2.52960499,3.267556863
280,2.52960521,3.26755857
280,2.529608991,3.267563494
280,2.529610337,3.267560237
280,2.529609725,3.267561573
280,2.529605397,3.26755821
280,2.529605657,3.267556936
280,2.529609986,3.267557929
280,2.529611398,3.267560853
280,2.529606935,3.267563604
280,2.529606728,3.26756589
280,2.529606815,3.267556816
280,2.529614487,3.267564217
280,2.529614911,3.267557319
280,2.529605124,3.267560909
280,2.529606689,3.267558247
280,2.52961451,3.267563705
280,2.529607633,3.267564765
280,2.529605082,3.267565775
280,2.529609797,3.267564388
280,2.529606766,3.267561414
280,2.529610355,3.267560965
280,2.529614673,3.267561513
280,2.529608511,3.267565318
280,2.52961355,3.267559364
280,2.529606409,3.267559036
280,2.529610603,3.267557887
280,2.529612116,3.267556639
280,2.529613073,3.267560399
280,2.529611486,3.267558483
280,2.529606206,3.267561834
280,2.529607096,3.267563582
280,2.529607922,3.267556837
280,2.529612773,3.267562235
280,2.529612435,3.267559978
280,2.529607019,3.267559986
280,2.529608942,3.267557608
280,2.529612162,3.267560139
280,2.529610987,3.267561713
280,2.529606307,3.267566426
280,2.529608393,3.267560208
280,2.529610966,3.26756093
280,2.529608063,3.267558389
280,2.529606013,3.267561161
280,2.529610343,3.267560582
280,2.52961035,3.267564322
280,2.529608011,3.26755672
280,2.529613026,3.267562492
280,2.529611213,3.267562865
280,2.529612391,3.267557752
280,2.529605255,3.267559407
280,2.529607652,3.267560089
280,2.529609267,3.267563674
280,2.529606404,3.267560387
280,2.529606867,3.267561095
280,2.529613044,3.267560453
280,2.529614705,3.267558057
280,2.529614643,3.267559353
280,2.529607038,3.26755907
280,2.529606403,3.26756064
280,2.52961403,3.267563323
280,2.529611242,3.267563802
280,2.529612089,3.26756307
280,2.529607768,3.267565011
280,2.529610141,3.267566302
280,2.529607767,3.267558419
280,2.529607649,3.267558505
280,2.529614646,3.267560382
280,2.529614336,3.26756361
280,2.52960549,3.267565596
280,2.529607545,3.267556888
280,2.529609524,3.267558586
280,2.529606395,3.267560822
280,2.52960573,3.267564519
280,2.529605976,3.267557849
280,2.529610666,3.267561538
280,2.529605566,3.267566132
280,2.529614393,3.267558728
280,2.529612999,3.267558331
280,2.529611949,3.26756627
280,2.529613721,3.267559428
280,2.529608882,3.267556657
280,2.529607049,3.267561833
280,2.529608921,3.267564539
280,2.529611473,3.267561627
280,2.529614157,3.267565632
280,2.529606229,3.267561709
280,2.529613818,3.267562344
280,2.529605336,3.267559649
280,2.529614266,3.267560393
280,2.529609,3.26756451
280,2.529612205,3.267565484
280,2.529605189,3.267557022
280,2.529606659,3.267558047
280,2.52961289,3.26755844
280,2.529606352,3.267565834
280,2.529609991,3.267559846
280,2.529613421,3.267564639
280,2.529614124,3.267559533
280,2.52961328,3.267558371
280,2.529605632,3.26755668
280,2.529611989,3.267563946
280,2.529612123,3.267565217
280,2.529610882,3.267564988
280,2.529614134,3.267559733
280,2.529614149,3.267558049
280,2.529611117,3.267562183
280,2.529606953,3.267560199
280,2.529610585,3.267564536
280,2.529611105,3.267564435
280,2.529610218,3.267562241
280,2.529613243,3.267560045
280,2.529614705,3.267562599
280,2.529612647,3.267563865
280,2.52961102,3.26755883
280,2.529609312,3.26756584
280,2.529613855,3.26756375
280,2.529609058,3.267557992
280,2.529605874,3.267559676
280,2.529610815,3.267560353
280,2.529614444,3.267557607
280,2.529614025,3.267557655
280,2.529606422,3.267558019
280,2.529613089,3.267557084
280,2.529614661,3.267565915
280,2.529609797,3.267556892
280,2.529614268,3.267565433
280,2.529610712,3.267556587
280,2.529608019,3.267562635
280,2.529608489,3.267558527
280,2.529605551,3.267564021
280,2.529614704,3.267562085
280,2.529608621,3.267557297
280,2.529613233,3.267556831
280,2.52961003,3.267557148
280,2.529607626,3.267563009
280,2.529614774,3.267562831
280,2.529614596,3.267564275
280,2.529611281,3.267565872
280,2.529609853,3.267559353
280,2.529613447,3.267563419
280,2.529614633,3.267565877
280,2.529608533,3.267558088
280,2.52960795,3.267563677
280,2.529609695,3.267565003
280,2.529606505,3.267563443
280,2.529605567,3.267561156
280,2.529607196,3.267564228
280,2.529612844,3.267562762
280,2.529614172,3.267558885
280,2.529606953,3.267563575
280,2.529614797,3.26756157
280,2.529613329,3.267562001
280,2.529608236,3.267560215
280,2.529608408,3.267559867
280,2.529613039,3.267557481
280,2.529613023,3.26756549
280,2.529610658,3.267559968
280,2.529606829,3.267562687
280,2.529612861,3.26756354
280,2.529608574,3.267557137
280,2.529605108,3.267561647
280,2.529613922,3.267558927
280,2.529611893,3.267562938
280,2.529614581,3.26756329
280,2.529605968,3.267561044
280,2.529609155,3.267559047
280,2.529605715,3.267561379
280,2.529605684,3.267562022
280,2.529607182,3.267557417
280,2.529606145,3.267561857
280,2.529609629,3.267566052
280,2.52961369,3.267557724
280,2.52960765,3.26755948
280,2.52960739,3.267557359
280,2.529608341,3.267566502
280,2.529607853,3.267562555
280,2.529614555,3.267564205
280,2.529610885,3.267560759
280,2.52961309,3.267562649
280,2.529608047,3.267561727
280,2.529611617,3.2675656
280,2.52960867,3.26755856
280,2.529609046,3.267563772
280,2.529611269,3.267565882
280,2.529607865,3.267565934
280,2.529613274,3.267559355
280,2.529606801,3.267566166
280,2.529606355,3.267563747
280,2.529607861,3.267566361
